screen_id,name,module,recipe,mapping_status,source_paths
"FOS-GEN-004","Parentage Verification","gen","P12","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-GEN-005","Relationship Explorer","gen","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-GEN-006","COI Analysis","gen","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-GEN-007","Mate Comparison","gen","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-GEN-008","Candidate Ranking","gen","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-GEN-009","Genetic Warning","gen","P12","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-GEN-010","Genetics Report","gen","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-001","Farm Analytics","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-002","Species Performance","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-003","Reproduction Analytics","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-004","Growth Analytics","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-005","Mortality Analytics","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-006","Health Trends","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-007","Production Analytics","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-008","Feed Efficiency","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-009","Financial Performance","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-010","Benchmark or Compare","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-011","Anomaly Centre","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-012","Forecasts","an","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-013","Insight Detail","an","P06","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AN-014","Evidence or Source Drilldown","an","P06","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SIM-001","Simulation Hub","sim","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SIM-002","Herd Growth Scenario","sim","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SIM-003","Breeding Scenario","sim","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SIM-004","Feed Scenario","sim","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SIM-005","Capacity Scenario","sim","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SIM-006","Financial Scenario","sim","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SIM-007","Scenario Compare","sim","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SIM-008","Scenario Save","sim","P07","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SIM-009","Scenario Report","sim","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SEARCH-001","Search Home","search","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SEARCH-002","Search Results","search","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SEARCH-003","Filter Sheet","search","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SEARCH-004","No Results","search","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SEARCH-005","Offline Local Search","search","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SEARCH-006","Server Search Unavailable","search","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SEARCH-007","RFID Result","search","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SEARCH-008","QR or Barcode Result","search","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SEARCH-009","Recent Searches","search","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-001","Copilot Home","ai","P16","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-002","Ask Farm OS","ai","P16","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-003","Conversation","ai","P16","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-004","Insight Detail","ai","P16","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-005","Evidence or Sources","ai","P16","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-006","Suggested Actions","ai","P16","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-007","Action Review","ai","P12","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-008","Anomaly Review","ai","P16","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-009","Model Provider Settings","ai","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-010","API Key or Provider Connection","ai","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-011","AI Privacy and Controls","ai","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-AI-012","AI Unavailable","ai","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-001","Reports Hub","report","P05","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-002","Animal Report","report","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-003","Herd or Flock Report","report","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-004","Health Report","report","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-005","Production Report","report","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-006","Finance Report","report","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-007","Inventory Report","report","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-008","Breeding Report","report","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-009","Genetics Report","report","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-010","Operations Report","report","P10","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-011","Export Sheet","report","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-012","Generated Documents","report","P11","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-013","Document Viewer","report","P11","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-014","Share or Print","report","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-REPORT-015","Certificate Viewer","report","P11","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-001","Settings Home","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-002","Farm Profile","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-003","Members","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-004","Invite Member","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-005","Role Detail","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-006","Permissions","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-007","Species Configuration","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-008","Poultry Kinds","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-009","Locations","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-010","Units","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-011","Currency","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-012","Notifications","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-013","Offline or Sync Settings","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-014","Search Settings","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-015","Integrations","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-016","Hardware","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-017","BLE Devices","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-018","RFID Devices","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-019","Model API","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-020","Security","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-021","Session or Devices","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-022","Data Export","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-023","Backup or Restore Status","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-024","Audit Log","admin","P09","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ADMIN-025","About or Version","admin","P14","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-001","Offline Banner","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-002","Sync Status","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED","feature/goat/src/main/kotlin/com/farmos/feature/goat/GoatCaptureScreens.kt"
"FOS-SYNC-003","Pending Changes","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED","feature/goat/src/main/kotlin/com/farmos/feature/goat/GoatCaptureScreens.kt"
"FOS-SYNC-004","In-Flight","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-005","Retry Waiting","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-006","Conflict Centre","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-007","Conflict Detail","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-008","Rejected Mutation","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-009","Dead Letter","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-010","Auth Required","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-011","Farm Access Revoked","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-012","Backend Outage","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-013","Search Outage","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-014","Local Data Safe Confirmation","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-015","Manual Sync","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-016","Last Successful Sync","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-017","Reconciliation Detail","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-SYNC-018","Mutation Trace","sync","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-001","Date Picker","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-002","Time Picker","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-003","Species Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-004","Animal Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-005","Group Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-006","Farm Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-007","Location Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-008","Sire or Dam Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-009","Inventory Item Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-010","Lot Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-011","Supplier Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-012","Customer Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-013","Worker Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-014","Asset Selector","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-015","Photo Capture","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-016","Attachment Picker","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-017","Document Picker","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-018","QR or Barcode Scanner","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-019","RFID Scanner","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-020","BLE Device Picker","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-021","Filter Sheet","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-022","Sort Sheet","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-023","Bulk Selection","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-024","Bulk Action Sheet","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-025","Delete Confirmation","atom","P12","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-026","Irreversible Status Confirmation","atom","P12","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-027","Conflict Resolution Sheet","atom","P12","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-028","Permission Explanation","atom","P11","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-029","Export Format","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-030","Share Sheet","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-031","Search Empty State","atom","P13","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-032","Loading Skeleton","atom","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-033","Error Recovery","atom","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-034","Offline Save Receipt","atom","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
"FOS-ATOM-035","Sync Pending Receipt","atom","P15","PROPOSED_CONTRACT_REVIEW_REQUIRED",""
