screen_id,name,module,registry_status,route_evidence,runtime_reachability,scoped_parameters,return_restoration,authorization,deep_link,feature_ids,feature_contract,visual_status,feature_status,notes
FOS-GLOBAL-001,Splash,global,MAPPED,STATIC_MAIN_ACTIVITY_SPLASH_BRANCH,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-SHEEP-024,Flystrike,sheep,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-SHEEP-025,Health Summary,sheep,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SHEEP-026,Pedigree,sheep,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-SHEEP-027,Movement,sheep,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-SHEEP-028,Paddock Assignment,sheep,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SHEEP-029,Official Identifier,sheep,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-SHEEP-030,Status Change,sheep,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-SHEEP-031,Timeline,sheep,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SHEEP-032,Sheep Report,sheep,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-001,Cattle Dashboard,cattle,MAPPED,STATIC_SOURCE_MAP_HINT_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-002,Herd or Mob or Lot List,cattle,MAPPED,STATIC_SOURCE_MAP_HINT_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-003,Cattle Profile,cattle,MAPPED,STATIC_SOURCE_MAP_HINT_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-004,Cattle Registration,cattle,MAPPED,STATIC_SOURCE_MAP_HINT_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-005,EID or Official Identifier,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-006,Weight Capture,cattle,MAPPED,STATIC_SOURCE_MAP_HINT_ONLY,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-007,Growth History,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-008,BCS,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-009,Heat Detection,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-010,Service,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-011,AI Record,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-012,ET Record,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-013,Pregnancy Diagnosis,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-014,Calving Due,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-015,Record Calving,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-016,Calf Registration,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-017,Weaning,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-018,Dairy Dashboard,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-019,Milk Capture,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-020,Lactation History,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-021,SCC Capture,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-022,SCC History,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-023,Locomotion Score,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-024,Dry-Off,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-025,Beef Dashboard,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-026,Feedlot Placement,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-027,Feedlot Lot Detail,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-028,Days on Feed,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-029,Lot Close-Out,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-030,Movement,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-031,Official Movement Record,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-032,Pedigree,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-033,Health Summary,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-034,Status Change,cattle,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CATTLE-035,Timeline,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CATTLE-036,Cattle Report,cattle,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-001,Poultry Dashboard,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-002,Enabled Poultry Kinds,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-003,Enable Kind,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-004,Flock List,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-005,Flock Profile,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-006,House List,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-007,House Detail,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-008,Placement,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-009,Daily Mortality,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-010,Egg Production,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-011,Egg Collection,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-012,Feed or FCR,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-013,Vaccination Schedule,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-014,Vaccination Capture,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-015,Biosecurity Dashboard,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-016,Biosecurity Check,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-017,Hatchery Dashboard,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-018,Eggs Set,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-019,Incubation Batch,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-020,Candling,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-021,Hatch Result,poultry,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-POULTRY-022,Chick Placement,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-023,Flock Move,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-024,Flock Close-Out,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-025,Poultry Health,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-026,Flock Timeline,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-POULTRY-027,Poultry Report,poultry,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-001,Health Dashboard,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-002,Today Health Actions,health,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-HEALTH-003,Observation List,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-HEALTH-004,Record Observation,health,MAPPED,STATIC_SOURCE_MAP_PLUS_CODE_ID_REFERENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
